subject, run, block, trial, mu1, mu2, r1, r2, choice, reward, RT, cond, trial_onset, choice_onset, feedback_onset 
4,5.0,19.0,8.0,11.0,8.0,11.0,8.0,1,11.0,836.927891,4,325.128928185,326.008011103,327.641252041
4,5.0,19.0,9.0,11.0,8.0,11.0,8.0,1,11.0,770.824909,4,336.192553043,337.004796982,339.187756062
4,5.0,19.0,10.0,11.0,8.0,11.0,8.0,1,11.0,787.499905,4,346.989467144,347.818361998,349.534943104
4,5.0,20.0,1.0,-9.0,-13.0,-6.0,-13.0,2,-13.0,803.944826,1,362.937916994,363.780598164,366.21373105
4,5.0,20.0,2.0,-9.0,-13.0,-6.0,-13.0,1,-6.0,583.598852,1,374.214925051,374.843940973,375.975843191
4,5.0,20.0,3.0,-9.0,-13.0,-9.0,-13.0,1,-9.0,1387.257814,1,384.361533165,385.791056156,388.541213989
4,5.0,20.0,4.0,-9.0,-13.0,-7.0,-13.0,2,-13.0,954.502106,1,395.874778032,396.871091127,398.604835987
4,5.0,20.0,5.0,-9.0,-13.0,-9.0,-13.0,1,-9.0,437.892199,1,406.638488054,407.118236065,410.034605026
4,5.0,20.0,6.0,-9.0,-13.0,-11.0,-13.0,1,-11.0,587.623119,1,418.88557601,419.514656067,421.447880983
4,5.0,20.0,7.0,-9.0,-13.0,-9.0,-13.0,1,-9.0,837.415934,1,428.73218298,429.611914158,431.111958981
4,5.0,20.0,8.0,-9.0,-13.0,-6.0,-13.0,1,-6.0,500.317097,1,439.228942156,439.775418043,442.691819191
4,5.0,20.0,9.0,-9.0,-13.0,-6.0,-13.0,1,-6.0,670.698881,1,451.892753124,452.605375051,455.237457991
4,5.0,20.0,10.0,-9.0,-13.0,-1.0,-13.0,1,-1.0,571.020126,1,462.989684105,463.602172136,465.402055979
4,6.0,21.0,1.0,1.0,9.0,1.0,11.0,1,1.0,872.32089,2,17.036999941,17.945986986,19.146117926
4,6.0,21.0,2.0,1.0,9.0,1.0,6.0,2,6.0,520.87307,2,26.025147915,26.593462944,29.1265378
4,6.0,21.0,3.0,1.0,9.0,1.0,15.0,2,15.0,587.403059,2,37.828069925,38.456725836,40.490034819
4,6.0,21.0,4.0,1.0,9.0,1.0,11.0,2,11.0,904.037952,2,49.874710798,50.819926024,52.786222935
4,6.0,21.0,5.0,1.0,9.0,1.0,1.0,2,1.0,770.507097,2,60.855724812,61.66702199,63.633523941
4,6.0,21.0,6.0,1.0,9.0,1.0,9.0,2,9.0,569.473028,2,72.802192926,73.413515806,75.096768856
4,6.0,21.0,7.0,1.0,9.0,1.0,8.0,2,8.0,570.439816,2,83.19933486,83.810621023,86.760249853
4,6.0,21.0,8.0,1.0,9.0,1.0,13.0,2,13.0,554.082155,2,95.412336826,96.007107019,97.723446846
4,6.0,21.0,9.0,1.0,9.0,1.0,7.0,2,7.0,1487.037182,2,105.992769003,107.520524979,108.92055583
4,6.0,21.0,10.0,1.0,9.0,1.0,11.0,2,11.0,970.35408,2,116.07324791,117.08436203,118.984218836
4,6.0,22.0,1.0,-4.0,-20.0,0.0,-23.0,1,0.0,905.554056,3,132.996161938,133.929666996,136.763185978
4,6.0,22.0,2.0,-4.0,-20.0,-6.0,-19.0,2,-19.0,554.269075,3,143.965976,144.560035944,147.24307394
4,6.0,22.0,3.0,-4.0,-20.0,-1.0,-20.0,1,-1.0,686.163902,3,155.144780874,155.873345852,158.256963968
4,6.0,22.0,4.0,-4.0,-20.0,0.0,-19.0,1,0.0,603.950977,3,167.424803972,168.070014954,169.236644983
4,6.0,22.0,5.0,-4.0,-20.0,-5.0,-19.0,1,-5.0,720.631123,3,178.238874912,179.000139952,180.549923897
4,6.0,22.0,6.0,-4.0,-20.0,3.0,-20.0,2,-20.0,370.512962,3,189.285908937,189.697191,192.413594961
4,6.0,22.0,7.0,-4.0,-20.0,-1.0,-17.0,2,-17.0,437.646151,3,201.065951824,201.543627024,203.443651915
4,6.0,22.0,8.0,-4.0,-20.0,-3.0,-20.0,1,-3.0,504.036903,3,212.212633848,212.757279873,214.057317019
4,6.0,22.0,9.0,-4.0,-20.0,-7.0,-18.0,1,-7.0,537.564993,3,223.326085806,223.903718948,226.153769016
4,6.0,22.0,10.0,-4.0,-20.0,-7.0,-28.0,1,-7.0,1220.887184,3,234.0897789,235.350670815,238.317039013
4,6.0,23.0,1.0,-12.0,-15.0,-8.0,-15.0,1,-8.0,988.948107,1,252.003654957,253.029150963,255.695644855
4,6.0,23.0,2.0,-12.0,-15.0,-13.0,-15.0,2,-15.0,737.458944,1,263.431950808,264.209198952,265.909161806
4,6.0,23.0,3.0,-12.0,-15.0,-18.0,-15.0,1,-18.0,705.651999,1,274.87763381,275.622785807,277.106633902
4,6.0,23.0,4.0,-12.0,-15.0,-4.0,-15.0,1,-4.0,470.595121,1,285.857517958,286.369587898,287.486860991
4,6.0,23.0,5.0,-12.0,-15.0,-6.0,-15.0,2,-15.0,987.216949,1,295.821527004,296.849977016,298.600395918
4,6.0,23.0,6.0,-12.0,-15.0,-9.0,-15.0,1,-9.0,454.348087,1,306.868299961,307.363642931,308.830706835
4,6.0,23.0,7.0,-12.0,-15.0,-14.0,-15.0,1,-14.0,1203.787088,1,317.78189683,319.027037859,320.493722916
4,6.0,23.0,8.0,-12.0,-15.0,-10.0,-15.0,1,-10.0,737.413168,1,327.778997898,328.557163954,331.607110023
4,6.0,23.0,9.0,-12.0,-15.0,-12.0,-15.0,nan,0.0,nan,1,338.876379013,nan,342.36914587
4,6.0,23.0,10.0,-12.0,-15.0,-9.0,-15.0,2,-15.0,1370.764017,1,350.423115969,351.834280014,354.717269897
4,6.0,24.0,1.0,0.0,2.0,0.0,2.0,2,2.0,738.353968,4,367.8708148,368.646193981,371.163137913
4,6.0,24.0,2.0,0.0,2.0,0.0,2.0,1,0.0,837.325096,4,379.449051857,380.32632184,381.376812935
4,6.0,24.0,3.0,0.0,2.0,0.0,2.0,2,2.0,637.411118,4,388.811621904,389.49028182,392.040460825
4,6.0,24.0,4.0,0.0,2.0,0.0,2.0,2,2.0,466.996908,4,400.225318909,400.737196922,402.170987844
4,6.0,24.0,5.0,0.0,2.0,0.0,2.0,2,2.0,620.789051,4,409.905709982,410.567481995,413.35106802
4,6.0,24.0,6.0,0.0,2.0,0.0,2.0,2,2.0,1120.70179,4,421.285784006,422.447698832,423.698207855
4,6.0,24.0,7.0,0.0,2.0,0.0,2.0,2,2.0,533.636808,4,431.782779932,432.36153698,434.128525019
4,6.0,24.0,8.0,0.0,2.0,0.0,2.0,2,2.0,385.77795,4,441.813395977,442.242088795,443.742117882
4,6.0,24.0,9.0,0.0,2.0,0.0,2.0,2,2.0,537.572145,4,451.793761015,452.372380972,453.872377872
4,6.0,24.0,10.0,0.0,2.0,0.0,2.0,2,2.0,653.832912,4,463.340564013,464.035884857,465.502547026
4,7.0,25.0,1.0,5.0,-4.0,5.0,-1.0,1,5.0,871.918917,2,17.037372112,17.942118168,20.509071112
4,7.0,25.0,2.0,5.0,-4.0,5.0,-10.0,2,-10.0,654.09708,2,26.796109199,27.489289999,29.172567129
4,7.0,25.0,3.0,5.0,-4.0,5.0,-2.0,1,5.0,654.206991,2,38.075233221,38.769523144,40.103451014
4,7.0,25.0,4.0,5.0,-4.0,5.0,5.0,1,5.0,637.509108,2,48.837793112,49.516410112,50.550331116
4,7.0,25.0,5.0,5.0,-4.0,5.0,-4.0,2,-4.0,670.709848,2,59.634808064,60.34665513,62.446133137
4,7.0,25.0,6.0,5.0,-4.0,5.0,2.0,1,5.0,567.024946,2,70.33248806,70.943649054,72.293586016
4,7.0,25.0,7.0,5.0,-4.0,5.0,-3.0,1,5.0,554.214954,2,79.662895203,80.257749081,83.157313108
4,7.0,25.0,8.0,5.0,-4.0,5.0,-3.0,1,5.0,887.536049,2,91.942939997,92.87065506,94.103957176
4,7.0,25.0,9.0,5.0,-4.0,5.0,0.0,2,0.0,837.294102,2,102.223415136,103.101105213,105.467662096
4,7.0,25.0,10.0,5.0,-4.0,5.0,-6.0,1,5.0,554.50201,2,112.837211132,113.431570053,116.24772501
4,7.0,26.0,1.0,-2.0,-16.0,2.0,-21.0,2,-21.0,1005.54204,3,130.150761127,131.193178177,132.493341208
4,7.0,26.0,2.0,-2.0,-16.0,-3.0,-13.0,1,-3.0,487.313032,3,139.948042154,140.473945141,142.240423203
4,7.0,26.0,3.0,-2.0,-16.0,-5.0,-17.0,1,-5.0,687.610865,3,150.309814215,151.037665129,153.853895187
4,7.0,26.0,4.0,-2.0,-16.0,-7.0,-20.0,1,-7.0,953.961134,3,161.156836987,162.151148081,165.000815153
4,7.0,26.0,5.0,-2.0,-16.0,3.0,-19.0,2,-19.0,1004.314184,3,172.786632061,173.830856085,176.147567987
4,7.0,26.0,6.0,-2.0,-16.0,2.0,-17.0,1,2.0,500.46587,3,184.683214188,185.227934122,186.877950191
4,7.0,26.0,7.0,-2.0,-16.0,0.0,-15.0,1,0.0,737.546921,3,195.380398989,196.158158064,198.924415112
4,7.0,26.0,8.0,-2.0,-16.0,-3.0,-14.0,1,-3.0,520.874977,3,207.528352022,208.088182211,210.071346045
4,7.0,26.0,9.0,-2.0,-16.0,-4.0,-11.0,1,-4.0,754.210949,3,219.306837082,220.101338148,222.900971174
4,7.0,26.0,10.0,-2.0,-16.0,-1.0,-19.0,2,-19.0,736.620903,3,231.403628111,232.180649996,234.047871113
4,7.0,27.0,1.0,-7.0,7.0,-7.0,7.0,1,-7.0,768.362045,4,249.016916037,249.826037169,251.726289034
4,7.0,27.0,2.0,-7.0,7.0,-7.0,7.0,2,7.0,620.887995,4,259.080192089,259.740037203,260.956698179
4,7.0,27.0,3.0,-7.0,7.0,-7.0,7.0,2,7.0,986.865044,4,269.726052046,270.75368619,273.620021105
4,7.0,27.0,4.0,-7.0,7.0,-7.0,7.0,2,7.0,804.377079,4,282.222408056,283.066831112,285.899760008
4,7.0,27.0,5.0,-7.0,7.0,-7.0,7.0,2,7.0,1753.635168,4,292.952958107,294.746629,296.530156136
4,7.0,27.0,6.0,-7.0,7.0,-7.0,7.0,2,7.0,933.601141,4,303.566323996,304.543951988,305.892464161
4,7.0,27.0,7.0,-7.0,7.0,-7.0,7.0,2,7.0,937.077045,4,313.528647184,314.507991076,316.491208076
4,7.0,27.0,8.0,-7.0,7.0,-7.0,7.0,2,7.0,687.320948,4,323.4440732,324.17178607,326.371587992
4,7.0,27.0,9.0,-7.0,7.0,-7.0,7.0,2,7.0,870.872021,4,334.024429083,334.93552804,337.751639128
4,7.0,27.0,10.0,-7.0,7.0,-7.0,7.0,2,7.0,804.152012,4,346.137322187,346.981935024,349.831568003
4,7.0,28.0,1.0,10.0,10.0,11.0,10.0,2,10.0,788.569927,1,363.934422016,364.760266066,367.026890993
4,7.0,28.0,2.0,10.0,10.0,15.0,10.0,1,15.0,1087.682962,1,374.381388187,375.507328033,377.907644987
4,7.0,28.0,3.0,10.0,10.0,13.0,10.0,1,13.0,887.331009,1,385.559006214,386.487383127,388.921046019
4,7.0,28.0,4.0,10.0,10.0,13.0,10.0,1,13.0,487.895966,1,397.422302008,397.950919151,399.184858084
4,7.0,28.0,5.0,10.0,10.0,5.0,10.0,1,5.0,916.875839,1,407.552759171,408.514497995,411.064677
4,7.0,28.0,6.0,10.0,10.0,4.0,10.0,1,4.0,537.286997,1,419.598964214,420.177808046,422.8945961
4,7.0,28.0,7.0,10.0,10.0,14.0,10.0,2,10.0,666.977167,1,431.379261017,432.091104984,434.091463089
4,7.0,28.0,8.0,10.0,10.0,5.0,10.0,2,10.0,1221.263885,1,441.5429461,442.804836988,445.0716362
4,7.0,28.0,9.0,10.0,10.0,11.0,10.0,1,11.0,533.834934,1,452.854869127,453.434926987,456.368343115
4,7.0,28.0,10.0,10.0,10.0,15.0,10.0,1,15.0,766.929865,1,463.670253992,464.482082129,466.532307148
5,1.0,1.0,1.0,10.0,8.0,13.0,15.0,1,13.0,1372.3051548,3,17.038807869,18.4644470215,21.1647078991
5,1.0,1.0,2.0,10.0,8.0,11.0,-1.0,1,11.0,887.607097626,3,28.2159900665,29.1447188854,31.9948019981
5,1.0,1.0,3.0,10.0,8.0,16.0,7.0,1,16.0,670.826911926,3,39.7450389862,40.4582748413,42.5251760483
5,1.0,1.0,4.0,10.0,8.0,9.0,10.0,1,9.0,487.607002258,3,50.1086268425,50.6552150249,51.9883308411
5,1.0,1.0,5.0,10.0,8.0,14.0,14.0,1,14.0,637.263059616,3,60.9889478683,61.6692550182,62.7521839142
5,1.0,1.0,6.0,10.0,8.0,5.0,10.0,2,10.0,754.148006439,3,70.9196579456,71.7158529758,73.9822468758
5,1.0,1.0,7.0,10.0,8.0,7.0,7.0,1,7.0,520.796060562,3,81.63321805,82.19627285,84.596091032
5,1.0,1.0,8.0,10.0,8.0,10.0,7.0,2,7.0,803.963899612,3,93.5637190342,94.4078168869,96.7091488838
5,1.0,1.0,9.0,10.0,8.0,1.0,5.0,1,1.0,487.646818161,3,104.610328913,105.139703035,106.623126984
5,1.0,1.0,10.0,10.0,8.0,7.0,7.0,2,7.0,437.602043152,3,115.190958977,115.670018911,117.769217968
5,1.0,2.0,1.0,-10.0,6.0,-10.0,6.0,1,-10.0,1488.59190941,4,131.408088923,132.93166399,134.648422003
5,1.0,2.0,2.0,-10.0,6.0,-10.0,6.0,2,6.0,487.644195557,4,141.283910036,141.812555075,143.478875875
5,1.0,2.0,3.0,-10.0,6.0,-10.0,6.0,2,6.0,504.375934601,4,151.247349977,151.793143988,153.293145895
5,1.0,2.0,4.0,-10.0,6.0,-10.0,6.0,2,6.0,454.216003418,4,162.059975863,162.556587934,165.356302977
5,1.0,2.0,5.0,-10.0,6.0,-10.0,6.0,2,6.0,633.683919907,4,174.174092054,174.853049994,177.56942606
5,1.0,2.0,6.0,-10.0,6.0,-10.0,6.0,2,6.0,554.164171219,4,185.087667942,185.683264017,187.216615915
5,1.0,2.0,7.0,-10.0,6.0,-10.0,6.0,2,6.0,520.905017853,4,195.701577902,196.263633966,198.846615076
5,1.0,2.0,8.0,-10.0,6.0,-10.0,6.0,2,6.0,737.681865692,4,206.531431913,207.310484886,210.093306065
5,1.0,2.0,9.0,-10.0,6.0,-10.0,6.0,2,6.0,637.213945389,4,218.927891016,219.606880903,222.456436872
5,1.0,2.0,10.0,-10.0,6.0,-10.0,6.0,2,6.0,970.796108246,4,230.824555874,231.836886883,233.77005887
5,1.0,3.0,1.0,-11.0,2.0,-15.0,2.0,nan,0.0,nan,1,248.305600882,nan,251.465041876
5,1.0,3.0,2.0,-11.0,2.0,-15.0,2.0,2,2.0,704.098939896,1,258.183148861,258.928994894,260.478955984
5,1.0,3.0,3.0,-11.0,2.0,-12.0,2.0,1,-12.0,670.377969742,1,268.463968039,269.176068068,271.409142017
5,1.0,3.0,4.0,-11.0,2.0,-7.0,2.0,2,2.0,471.022844315,1,279.427448988,279.939816952,281.055003881
5,1.0,3.0,5.0,-11.0,2.0,-8.0,2.0,2,2.0,604.281187057,1,290.324385881,290.969924927,292.503246069
5,1.0,3.0,6.0,-11.0,2.0,-8.0,2.0,2,2.0,550.415039062,1,300.318858862,300.917037964,303.133496046
5,1.0,3.0,7.0,-11.0,2.0,-15.0,2.0,2,2.0,637.712001801,1,312.017998934,312.696996927,314.430297852
5,1.0,3.0,8.0,-11.0,2.0,-6.0,2.0,2,2.0,487.632036209,1,322.964871883,323.493748903,326.376707077
5,1.0,3.0,9.0,-11.0,2.0,-9.0,2.0,2,2.0,672.470092773,1,335.344603062,336.057029009,338.623375893
5,1.0,3.0,10.0,-11.0,2.0,-3.0,2.0,1,-3.0,754.16302681,1,347.091325998,347.886669874,350.502949953
5,1.0,4.0,1.0,-11.0,6.0,-11.0,3.0,2,3.0,1804.86392975,2,363.693666935,365.531818867,368.448765993
5,1.0,4.0,2.0,-11.0,6.0,-11.0,6.0,1,-11.0,737.293958664,2,376.099776983,376.878704071,379.045631886
5,1.0,4.0,3.0,-11.0,6.0,-11.0,9.0,2,9.0,603.729009628,2,387.912226915,388.558549881,390.45895195
5,1.0,4.0,4.0,-11.0,6.0,-11.0,2.0,2,2.0,820.807933807,2,397.992594957,398.855479956,400.706063032
5,1.0,4.0,5.0,-11.0,6.0,-11.0,8.0,2,8.0,837.408065796,2,409.672529936,410.552281857,412.286100864
5,1.0,4.0,6.0,-11.0,6.0,-11.0,6.0,2,6.0,704.154014587,2,420.902889967,421.647533894,422.765980005
5,1.0,4.0,7.0,-11.0,6.0,-11.0,2.0,2,2.0,820.763111115,2,430.566602945,431.429651022,433.963191986
5,1.0,4.0,8.0,-11.0,6.0,-11.0,12.0,2,12.0,654.39581871,2,441.413728952,442.11005497,443.376833916
5,1.0,4.0,9.0,-11.0,6.0,-11.0,6.0,2,6.0,720.301866531,2,451.64400506,452.406925917,455.273715019
5,1.0,4.0,10.0,-11.0,6.0,-11.0,6.0,2,6.0,920.772075653,2,463.873863935,464.836875916,466.436776876
5,2.0,5.0,1.0,-0.0,2.0,-0.0,-3.0,1,-0.0,1518.16797256,2,17.0411059856,18.60019207,20.7505710125
5,2.0,5.0,2.0,-0.0,2.0,-0.0,3.0,2,3.0,670.958995819,2,26.8591480255,27.5642080307,30.1139960289
5,2.0,5.0,3.0,-0.0,2.0,-0.0,2.0,2,2.0,788.849115372,2,38.549036026,39.3775119781,40.8280789852
5,2.0,5.0,4.0,-0.0,2.0,-0.0,1.0,2,1.0,833.571195602,2,49.5125908852,50.3895568848,53.3744039536
5,2.0,5.0,5.0,-0.0,2.0,-0.0,3.0,2,3.0,737.609148026,2,61.7422878742,62.52085495,65.4542789459
5,2.0,5.0,6.0,-0.0,2.0,-0.0,-2.0,2,-2.0,720.93296051,2,74.688726902,75.4503540993,77.933660984
5,2.0,5.0,7.0,-0.0,2.0,-0.0,4.0,2,4.0,520.462036133,2,86.3027000427,86.8639309406,89.0470108986
5,2.0,5.0,8.0,-0.0,2.0,-0.0,0.0,2,0.0,602.612018585,2,97.4495279789,98.0940198898,101.010333061
5,2.0,5.0,9.0,-0.0,2.0,-0.0,5.0,2,5.0,737.492084503,2,109.628912926,110.407084942,112.823591948
5,2.0,5.0,10.0,-0.0,2.0,-0.0,4.0,2,4.0,754.806041718,2,121.259546995,122.053817987,123.353914976
5,2.0,6.0,1.0,-2.0,-4.0,-3.0,-4.0,2,-4.0,1755.16080856,1,137.773113966,139.56557703,141.098931074
5,2.0,6.0,2.0,-2.0,-4.0,-7.0,-4.0,1,-7.0,737.502098083,1,147.352529049,148.12973094,149.946331978
5,2.0,6.0,3.0,-2.0,-4.0,2.0,-4.0,1,2.0,1736.8388176,1,157.665751934,159.443341017,160.526186943
5,2.0,6.0,4.0,-2.0,-4.0,-7.0,-4.0,1,-7.0,737.547874451,1,167.879977942,168.65714407,170.423805952
5,2.0,6.0,5.0,-2.0,-4.0,-6.0,-4.0,1,-6.0,703.87506485,1,178.243221045,178.987691879,182.037338972
5,2.0,6.0,6.0,-2.0,-4.0,-7.0,-4.0,1,-7.0,704.138040543,1,189.63984704,190.384443045,192.717298985
5,2.0,6.0,7.0,-2.0,-4.0,-2.0,-4.0,1,-2.0,567.032814026,1,201.103703022,201.714343071,203.797700882
5,2.0,6.0,8.0,-2.0,-4.0,-3.0,-4.0,1,-3.0,637.569189072,1,211.466928005,212.144721031,213.709673882
5,2.0,6.0,9.0,-2.0,-4.0,0.0,-4.0,1,0.0,837.280035019,1,222.996946096,223.874732971,225.541296005
5,2.0,6.0,10.0,-2.0,-4.0,-1.0,-4.0,1,-1.0,1104.52699661,1,233.859620094,235.004858017,236.838114977
5,2.0,7.0,1.0,-18.0,1.0,-19.0,-7.0,1,-19.0,1372.05982208,3,251.59057188,252.999768019,255.233485937
5,2.0,7.0,2.0,-18.0,1.0,-24.0,4.0,2,4.0,753.862142563,3,262.236474037,263.030318975,264.764036894
5,2.0,7.0,3.0,-18.0,1.0,-13.0,-2.0,2,-2.0,1115.39387703,3,273.731738091,274.893471003,276.543441057
5,2.0,7.0,4.0,-18.0,1.0,-14.0,4.0,2,4.0,720.39103508,3,283.545824051,284.307589054,286.008090973
5,2.0,7.0,5.0,-18.0,1.0,-27.0,9.0,2,9.0,838.208913803,3,294.908968925,295.787498951,297.270901918
5,2.0,7.0,6.0,-18.0,1.0,-20.0,8.0,2,8.0,870.648145676,3,305.272827864,306.184617996,308.900954008
5,2.0,7.0,7.0,-18.0,1.0,-23.0,5.0,2,5.0,1437.24799156,3,317.386399984,318.864230871,320.464188099
5,2.0,7.0,8.0,-18.0,1.0,-11.0,1.0,2,1.0,750.30708313,3,328.533375025,329.328058004,331.526089907
5,2.0,7.0,9.0,-18.0,1.0,-16.0,-3.0,2,-3.0,804.206132889,3,339.31368804,340.157846928,342.108052015
5,2.0,7.0,10.0,-18.0,1.0,-14.0,-2.0,1,-14.0,970.293998718,3,351.143635988,352.154671907,353.238194942
5,2.0,8.0,1.0,6.0,7.0,6.0,7.0,2,7.0,1404.94918823,4,366.89695406,368.333594084,369.417073011
5,2.0,8.0,2.0,6.0,7.0,6.0,7.0,1,6.0,620.986938477,4,376.009003878,376.664350033,378.614177942
5,2.0,8.0,3.0,6.0,7.0,6.0,7.0,2,7.0,571.068048477,4,386.733571053,387.344711065,389.843669891
5,2.0,8.0,4.0,6.0,7.0,6.0,7.0,2,7.0,670.872926712,4,399.144860029,399.857717991,401.139498949
5,2.0,8.0,5.0,6.0,7.0,6.0,7.0,2,7.0,720.729827881,4,410.376847029,411.137885094,413.287709951
5,2.0,8.0,6.0,6.0,7.0,6.0,7.0,2,7.0,720.919132233,4,421.123646975,421.884792089,423.168150902
5,2.0,8.0,7.0,6.0,7.0,6.0,7.0,2,7.0,987.538099289,4,430.520262957,431.54864192,433.798491001
5,2.0,8.0,8.0,6.0,7.0,6.0,7.0,2,7.0,687.179088593,4,441.984237909,442.710612059,444.078760862
5,2.0,8.0,9.0,6.0,7.0,6.0,7.0,2,7.0,1004.14013863,4,451.614326,452.659502029,454.19275403
5,2.0,8.0,10.0,6.0,7.0,6.0,7.0,2,7.0,816.98012352,4,462.67841506,463.539550066,465.772723913
5,3.0,9.0,1.0,-17.0,-23.0,-17.0,-24.0,1,-17.0,1172.18708992,2,17.0406959057,18.2449839115,20.4453880787
5,3.0,9.0,2.0,-17.0,-23.0,-17.0,-30.0,2,-30.0,725.19993782,2,27.2655389309,28.042263031,29.2089118958
5,3.0,9.0,3.0,-17.0,-23.0,-17.0,-21.0,2,-21.0,637.633085251,2,36.5452339649,37.2229058743,39.7059218884
5,3.0,9.0,4.0,-17.0,-23.0,-17.0,-22.0,1,-17.0,715.842962265,2,48.0910840034,48.8530209064,51.5698349476
5,3.0,9.0,5.0,-17.0,-23.0,-17.0,-28.0,2,-28.0,687.6308918,2,59.3212919235,60.0490648746,62.6665918827
5,3.0,9.0,6.0,-17.0,-23.0,-17.0,-25.0,1,-17.0,570.89304924,2,71.5177638531,72.1296110153,74.7627110481
5,3.0,9.0,7.0,-17.0,-23.0,-17.0,-24.0,1,-17.0,670.840978622,2,83.5816159248,84.2924749851,86.3925359249
5,3.0,9.0,8.0,-17.0,-23.0,-17.0,-19.0,1,-17.0,787.532806396,2,94.2455310822,95.0731220245,96.3897380829
5,3.0,9.0,9.0,-17.0,-23.0,-17.0,-20.0,1,-17.0,887.447118759,2,105.007334948,105.936657906,107.736608982
5,3.0,9.0,10.0,-17.0,-23.0,-17.0,-19.0,2,-19.0,754.223823547,2,116.154101849,116.950110912,118.150127888
5,3.0,10.0,1.0,0.0,-22.0,-2.0,-22.0,1,-2.0,1305.38201332,3,132.454081059,133.795485973,136.412348032
5,3.0,10.0,2.0,0.0,-22.0,5.0,-17.0,2,-17.0,770.977973938,3,144.581608057,145.392066956,147.492409945
5,3.0,10.0,3.0,0.0,-22.0,-0.0,-18.0,1,-0.0,688.652038574,3,156.376906872,157.105309963,158.438740969
5,3.0,10.0,4.0,0.0,-22.0,4.0,-30.0,1,4.0,1003.89885902,3,167.274539948,168.318784952,170.435154915
5,3.0,10.0,5.0,0.0,-22.0,2.0,-18.0,1,2.0,953.998088837,3,177.838027,178.832494974,180.732336044
5,3.0,10.0,6.0,0.0,-22.0,-3.0,-24.0,1,-3.0,1203.97210121,3,189.168263912,190.412615061,191.479397058
5,3.0,10.0,7.0,0.0,-22.0,4.0,-18.0,1,4.0,871.544122696,3,198.16482091,199.076467037,201.209945917
5,3.0,10.0,8.0,0.0,-22.0,12.0,-15.0,1,12.0,1087.09907532,3,208.679558039,209.806972027,211.9734869
5,3.0,10.0,9.0,0.0,-22.0,-3.0,-21.0,1,-3.0,733.732938766,3,218.77571702,219.553822041,222.253901005
5,3.0,10.0,10.0,0.0,-22.0,-2.0,-21.0,1,-2.0,969.2299366,3,230.956181049,231.967313051,233.034076929
5,3.0,11.0,1.0,4.0,2.0,4.0,2.0,1,4.0,1034.21497345,4,247.12005806,248.195198059,250.461328983
5,3.0,11.0,2.0,4.0,2.0,4.0,2.0,2,2.0,654.25992012,4,259.015742064,259.709400892,262.42621398
5,3.0,11.0,3.0,4.0,2.0,4.0,2.0,1,4.0,735.70895195,4,270.427675962,271.204546928,272.372164011
5,3.0,11.0,4.0,4.0,2.0,4.0,2.0,1,4.0,954.385995865,4,280.241159916,281.236707926,283.953387976
5,3.0,11.0,5.0,4.0,2.0,4.0,2.0,1,4.0,1038.27905655,4,291.939004898,293.016385078,294.366982937
5,3.0,11.0,6.0,4.0,2.0,4.0,2.0,1,4.0,820.714950562,4,301.71881485,302.580633879,304.91417098
5,3.0,11.0,7.0,4.0,2.0,4.0,2.0,1,4.0,954.147815704,4,312.032510996,313.027586937,315.261136055
5,3.0,11.0,8.0,4.0,2.0,4.0,2.0,1,4.0,1404.34908867,4,322.612746954,324.05765295,325.974706888
5,3.0,11.0,9.0,4.0,2.0,4.0,2.0,1,4.0,953.917980194,4,333.093133926,334.088214874,335.105414867
5,3.0,11.0,10.0,4.0,2.0,4.0,2.0,1,4.0,1320.63508034,4,342.673702955,344.035424948,346.385711908
5,3.0,12.0,1.0,-1.0,1.0,-5.0,1.0,2,1.0,1955.14392853,1,360.104798079,362.0969069,363.263748884
5,3.0,12.0,2.0,-1.0,1.0,6.0,1.0,1,6.0,987.515926361,1,370.851067066,371.877341032,374.327084064
5,3.0,12.0,3.0,-1.0,1.0,-3.0,1.0,1,-3.0,670.690059662,1,381.430047989,382.141143084,385.007515907
5,3.0,12.0,4.0,-1.0,1.0,-3.0,1.0,1,-3.0,1270.61986923,1,393.393081903,394.704154015,396.654053926
5,3.0,12.0,5.0,-1.0,1.0,0.0,1.0,2,1.0,870.766878128,1,403.856997967,404.768006086,407.317610979
5,3.0,12.0,6.0,-1.0,1.0,0.0,1.0,1,0.0,1466.69006348,1,415.98672986,417.497699976,420.030603886
5,3.0,12.0,7.0,-1.0,1.0,-4.0,1.0,2,1.0,637.48216629,1,426.867141962,427.543263912,429.994545937
5,3.0,12.0,8.0,-1.0,1.0,-10.0,1.0,1,-10.0,1020.78294754,1,438.730319977,439.807920933,442.690981865
5,3.0,12.0,9.0,-1.0,1.0,6.0,1.0,2,1.0,721.054792404,1,450.343611002,451.104712963,453.5361619
5,3.0,12.0,10.0,-1.0,1.0,4.0,1.0,2,1.0,654.103040695,1,461.457015038,462.14998889,465.034497976
5,4.0,13.0,1.0,3.0,16.0,-2.0,16.0,2,16.0,1738.25407028,1,17.0332238674,18.805243969,21.0891189575
5,4.0,13.0,2.0,3.0,16.0,5.0,16.0,2,16.0,854.263067245,1,26.6931579113,27.5861029625,29.4192509651
5,4.0,13.0,3.0,3.0,16.0,11.0,16.0,2,16.0,1420.59493065,1,37.6719930172,39.1327700615,41.5157408714
